 961.0743	 297.0901	  12.4718
13500.0000	 362.8942	   0.0173	  34.4786	   5.2108
13600.0000	 364.5012	   0.0168	  33.8478	   4.9327
13700.0000	 366.0375	   0.0163	  33.1976	   4.7495
13800.0000	 367.6601	   0.0158	  32.4822	   4.6297
13900.0000	 369.3360	   0.0153	  31.7022	   4.5365
14000.0000	 371.0229	   0.0148	  30.9259	   4.4689
14100.0000	 372.7438	   0.0142	  30.1665	   4.3978
14200.0000	 374.5178	   0.0137	  29.4046	   4.3208
14300.0000	 376.3148	   0.0130	  28.6327	   4.2386
14400.0000	 378.1043	   0.0124	  27.8824	   4.1846
14500.0000	 379.8876	   0.0117	  27.2203	   4.1243
14600.0000	 381.6028	   0.0110	  26.5973	   4.0854
14700.0000	 383.2787	   0.0104	  25.9573	   4.0403
14800.0000	 384.9199	   0.0097	  25.3514	   4.0130
14900.0000	 386.5287	   0.0092	  24.7578	   3.9784
15000.0000	 388.1458	   0.0087	  24.1824	   3.9068
15100.0000	 389.1458	   0.0087	  24.1824	   3.9068
15200.0000	 390.1458	   0.0087	  24.1824	   3.9068
15300.0000	 391.1458	   0.0087	  24.1824	   3.9068
15400.0000	 392.1458	   0.0087	  24.1824	   3.9068
15500.0000	 393.1458	   0.0087	  24.1824	   3.9068
15600.0000	 394.1458	   0.0087	  24.1824	   3.9068
15700.0000	 395.1458	   0.0087	  24.1824	   3.9068
15800.0000	 396.1458	   0.0087	  24.1824	   3.9068
15900.0000	 397.1458	   0.0087	  24.1824	   3.9068
16000.0000	 398.1458	   0.0087	  24.1824	   3.9068
16100.0000	 399.1458	   0.0087	  24.1824	   3.9068
16200.0000	 400.1458	   0.0087	  24.1824	   3.9068
16300.0000	 401.1458	   0.0087	  24.1824	   3.9068
16400.0000	 402.1458	   0.0087	  24.1824	   3.9068
16500.0000	 403.1458	   0.0087	  24.1824	   3.9068
16600.0000	 404.1458	   0.0087	  24.1824	   3.9068
16700.0000	 405.1458	   0.0087	  24.1824	   3.9068
16800.0000	 406.1458	   0.0087	  24.1824	   3.9068
16900.0000	 407.1458	   0.0087	  24.1824	   3.9068
17000.0000	 408.1458	   0.0087	  24.1824	   3.9068
17100.0000	 409.1458	   0.0087	  24.1824	   3.9068
17200.0000	 410.1458	   0.0087	  24.1824	   3.9068
17300.0000	 411.1458	   0.0087	  24.1824	   3.9068
17400.0000	 412.1458	   0.0087	  24.1824	   3.9068
17500.0000	 413.1458	   0.0087	  24.1824	   3.9068
17600.0000	 414.1458	   0.0087	  24.1824	   3.9068
17700.0000	 415.1458	   0.0087	  24.1824	   3.9068
17800.0000	 416.1458	   0.0087	  24.1824	   3.9068
17900.0000	 417.1458	   0.0087	  24.1824	   3.9068
18000.0000	 418.1458	   0.0087	  24.1824	   3.9068
18100.0000	 419.1458	   0.0087	  24.1824	   3.9068
18200.0000	 420.1458	   0.0087	  24.1824	   3.9068
18300.0000	 421.1458	   0.0087	  24.1824	   3.9068
18400.0000	 422.1458	   0.0087	  24.1824	   3.9068
18500.0000	 423.1458	   0.0087	  24.1824	   3.9068
18600.0000	 424.1458	   0.0087	  24.1824	   3.9068
18700.0000	 425.1458	   0.0087	  24.1824	   3.9068
18800.0000	 426.1458	   0.0087	  24.1824	   3.9068
18900.0000	 427.1458	   0.0087	  24.1824	   3.9068
19000.0000	 428.1458	   0.0087	  24.1824	   3.9068
19100.0000	 429.1458	   0.0087	  24.1824	   3.9068
19200.0000	 430.1458	   0.0087	  24.1824	   3.9068
19300.0000	 431.1458	   0.0087	  24.1824	   3.9068
19400.0000	 432.1458	   0.0087	  24.1824	   3.9068
19500.0000	 433.1458	   0.0087	  24.1824	   3.9068
19600.0000	 434.1458	   0.0087	  24.1824	   3.9068
19700.0000	 435.1458	   0.0087	  24.1824	   3.9068
19800.0000	 436.1458	   0.0087	  24.1824	   3.9068
19900.0000	 437.1458	   0.0087	  24.1824	   3.9068
20000.0000	 438.1458	   0.0087	  24.1824	   3.9068
