 977.7936	 300.6401	  15.2808
16600.0000	 393.7365	   0.0125	  22.0400	   4.1192
16700.0000	 394.7365	   0.0125	  22.0400	   4.1192
16800.0000	 395.7365	   0.0125	  22.0400	   4.1192
16900.0000	 396.7365	   0.0125	  22.0400	   4.1192
17000.0000	 397.7365	   0.0125	  22.0400	   4.1192
17100.0000	 398.7365	   0.0125	  22.0400	   4.1192
17200.0000	 399.7365	   0.0125	  22.0400	   4.1192
17300.0000	 400.7365	   0.0125	  22.0400	   4.1192
17400.0000	 401.7365	   0.0125	  22.0400	   4.1192
17500.0000	 402.7365	   0.0125	  22.0400	   4.1192
17600.0000	 403.7365	   0.0125	  22.0400	   4.1192
17700.0000	 404.7365	   0.0125	  22.0400	   4.1192
17800.0000	 405.7365	   0.0125	  22.0400	   4.1192
17900.0000	 406.7365	   0.0125	  22.0400	   4.1192
18000.0000	 407.7365	   0.0125	  22.0400	   4.1192
18100.0000	 408.7365	   0.0125	  22.0400	   4.1192
18200.0000	 409.7365	   0.0125	  22.0400	   4.1192
18300.0000	 410.7365	   0.0125	  22.0400	   4.1192
18400.0000	 411.7365	   0.0125	  22.0400	   4.1192
18500.0000	 412.7365	   0.0125	  22.0400	   4.1192
18600.0000	 413.7365	   0.0125	  22.0400	   4.1192
18700.0000	 414.7365	   0.0125	  22.0400	   4.1192
18800.0000	 415.7365	   0.0125	  22.0400	   4.1192
18900.0000	 416.7365	   0.0125	  22.0400	   4.1192
19000.0000	 417.7365	   0.0125	  22.0400	   4.1192
19100.0000	 418.7365	   0.0125	  22.0400	   4.1192
19200.0000	 419.7365	   0.0125	  22.0400	   4.1192
19300.0000	 420.7365	   0.0125	  22.0400	   4.1192
19400.0000	 421.7365	   0.0125	  22.0400	   4.1192
19500.0000	 422.7365	   0.0125	  22.0400	   4.1192
19600.0000	 423.7365	   0.0125	  22.0400	   4.1192
19700.0000	 424.7365	   0.0125	  22.0400	   4.1192
19800.0000	 425.7365	   0.0125	  22.0400	   4.1192
19900.0000	 426.7365	   0.0125	  22.0400	   4.1192
20000.0000	 427.7365	   0.0125	  22.0400	   4.1192
