BSS_NC_CTL: UH_Thresh: 150.0, u_rad: 5.0, track_on: 100.0 min
Mode, Time, x1, y1, x2, y2, zs_surface, w500m, w1km, w3km, w5km,zvort_suf, zvort500m, zvort1km, zvort3km, zvort5km,UH_Max, UH_Area, UH_X, UH_Y, UHi, UHj,SX, SY, SXi, SYj, meanWnd, meanWnd_dir, rm, rm_dir, lm, lm_dir,shear1km, shear1km_dir, shear3km, shear3km_dir, shear6km, shear6km_dir,srh500m, srh1km, srh3km, sbcape, sbcin, mlcape, mlcin, mucape, mucin,3CAPE, LCL, LFC, LFC-LCL, EL,wA500m, wA1km, wA3km, wA5km, wA8km,zA500m, zA1km, zA3km, zA5km, zA8km,wzA500m, wzA1km, wzA3km, wzA5km, wzA8km, meso_depth, CP_Min, CP_area, dBZ_Area
bool, min, idx, idx, idx, idx, km,ms^-1, ms^-1, ms^-1, ms^-1,s^-1, s^-1, s^-1, s^-1, s^-1,m^2s^-2, m^2s^-2, km, km, idx, idx,km, km, idx, idx, ms^-1, deg, ms^-1, deg, ms^-1, deg,ms^-1, deg, ms^-1, deg, ms^-1, deg,m^2s^-2, m^2s^-2, m^2s^-2, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1,Jkg^-1, hPa, hPa, hPa, hPa,km^2, km^2, km^2, km^2, km^2,km^2, km^2, km^2, km^2, km^2,km^2, km^2, km^2, km^2, km^2, km, K, km^2, km^2
1, 120.0, 508, 512, 868, 872, 0.04999999701976776,1.3074276454895155, 2.3246331700275187, 5.38734714369581, 6.269651395368857,0.0005503939121092572, 0.0005532480014676367, 0.0011627429378995658, 0.0026014808148033803, 0.002323170229283846,1735.9193115234375, 223.27450745586856, 149.625, 161.87501525878906, 598, 647,159.625, 131.875, 638, 527, 16.622468948364258, 237.22149004995825, 12.763131228898116, 262.7282368723924, 22.410162253289542, 223.02504733023792,9.946920185775733, 235.27440802326274, 19.916703077757905, 269.3644422463083, 26.48618273611408, 274.5837212826609,71.36651399081192, 141.42674802797586, 267.02088466295527, 867.841103943528, -15.530489871615345, 664.203951985021, -32.92654435514551, 867.841103943528, -15.530489871615345,42.519095074882365, 892.0403609508195, 812.4495919757096, 79.59076897510988, 241.87676384279123,0.0, 0.0, 0.0, 0.8125, 2.4375,7.375, 8.9375, 11.875, 12.9375, 13.5,0.0, 0.5625, 1.6875, 3.25, 3.875, 5.226316452026367,-3.899261474609375, 388.6875, 364.75
1, 125.0, 525, 512, 885, 872, 0.04999999701976776,1.9124770765588621, 3.1882240473147236, 6.331474079510661, 6.005361678582848,0.00036943516315588457, 0.0003384799120249227, 0.0010408453363703529, 0.0029863422057161406, 0.0030452788168315688,2106.246826171875, 263.21094354017185, 153.875, 161.87501525878906, 615, 647,163.87501525878906, 131.875, 655, 527, 16.74749183654785, 237.17188921620564, 12.868168599830529, 262.42787331014154, 22.535908415204094, 223.07113568665642,9.97659358939845, 234.53647438533454, 20.148482448261824, 268.4009757619863, 26.753784160897723, 274.4244139504595,70.38479888371295, 141.6626125506901, 270.3969650487308, 865.8103076545669, -13.347860147264955, 669.1467268792074, -29.805324922403255, 865.8103076545669, -13.347860147264955,44.25224183390838, 892.0587653349122, 818.9300784475363, 73.12868688737592, 241.3370018420512,0.0, 0.0, 0.0, 0.3125, 1.0625,7.375, 10.3125, 11.9375, 13.375, 13.5625,0.0, 0.375, 0.875, 1.375, 1.75, 3.736842632293701,-4.9140625, 389.9375, 392.375
1, 130.0, 536, 515, 896, 875, 0.04999999701976776,1.994292915801052, 3.4021194790012665, 7.387664696294815, 7.2812128669908285,9.2282326215809e-06, 0.0006230330609287194, 0.0012397623847027717, 0.003544650882924998, 0.002751840937158931,2179.454833984375, 278.3091327174871, 156.625, 162.62501525878906, 626, 650,166.62501525878906, 132.625, 666, 530, 16.596445083618164, 237.5292447135807, 12.971786612014734, 263.387886880872, 22.251218873275867, 222.7992947393922,10.004082217798674, 233.86891901661417, 20.35088575451785, 267.74410280912787, 26.779925103725255, 273.4805774298121,68.76418755942018, 141.5498073333536, 272.4155198219854, 896.1460144177993, -11.15878269012515, 708.3333153761979, -26.009230463142472, 896.1460144177993, -11.15878269012515,49.53548534835178, 892.0442568337746, 834.1055813841392, 57.93867544963541, 240.78813860637644,0.0, 0.0, 0.0, 0.125, 0.8125,9.25, 11.75, 14.8125, 16.125, 14.8125,0.125, 0.6875, 1.8125, 2.875, 3.625, 5.631579399108887,-5.65618896484375, 418.0625, 387.6875
1, 135.0, 559, 515, 919, 875, 0.04999999701976776,1.7722011207207105, 3.080938119343483, 7.911986226290463, 8.568270183876159,6.337051958098527e-06, 0.0007300334397473307, 0.0014822623148029379, 0.0032884111467865297, 0.003022946126416173,2045.641845703125, 278.35807631629217, 162.37501525878906, 162.62501525878906, 649, 650,172.37501525878906, 132.625, 689, 530, 16.42448616027832, 238.09833607522617, 13.118160719433543, 264.61131091880185, 21.907563085660083, 222.59451456805712,9.951175454886357, 231.5734290403563, 20.409960979305577, 265.35090014660375, 26.982831248500066, 270.8292482581749,66.78368976710402, 140.54647794116227, 272.9674163499094, 931.9675669022695, -8.784583761571868, 756.606069504094, -20.79637207778128, 931.9675669022695, -8.784583761571868,58.3418922237247, 892.0723792758673, 850.3438053400828, 41.72857393578454, 241.3837918425337,0.0, 0.0, 0.0, 0.0, 0.9375,10.875, 12.125, 14.0, 14.0, 15.75,0.0, 0.625, 1.1875, 1.25, 1.875, 3.736842632293701,-5.80792236328125, 356.6875, 417.25
1, 140.0, 577, 514, 937, 874, 0.04999999701976776,1.7470011235645506, 2.990554094885011, 7.726041915384122, 8.127119013229384,0.0006079951639890169, 0.001234579025349376, 0.001894535403730515, 0.003946720008907505, 0.0035519275234287303,1706.651123046875, 252.3942904041069, 166.87501525878906, 162.37501525878906, 667, 649,176.87501525878906, 132.375, 707, 529, 16.35146141052246, 237.5470578469361, 13.28963797746111, 264.40312239437276, 21.693919789527193, 221.48123664677902,9.925908001750528, 230.17933278924335, 20.44946869455959, 263.7908029779028, 27.219386454020473, 269.1362183053815,65.023987617788, 139.39260309329853, 271.33864159557544, 932.9352127468518, -7.546814013801498, 767.9334869367685, -18.145393929200527, 932.9352127468518, -7.546814013801498,64.3321585525148, 892.0736989352132, 857.0693960586261, 35.004302876587076, 243.36291134524888,0.0, 0.0, 0.0, 0.0, 0.8125,11.0625, 14.0625, 15.25, 18.5, 19.4375,0.0, 0.0, 0.125, 0.3125, 0.8125, 4.726316452026367,-5.86126708984375, 352.125, 418.5
1, 145.0, 593, 512, 953, 872, 0.04999999701976776,1.9564372822843143, 3.429737977179466, 8.385135222016832, 8.61629707356449,0.0007104487156038886, 0.0009838371570049275, 0.001728414139497545, 0.003934623676723276, 0.0034813239315985814,1851.61962890625, 242.10500452899345, 170.87501525878906, 161.87501525878906, 683, 647,180.87501525878906, 131.875, 723, 527, 16.423688888549805, 237.14257404428793, 13.415307826813658, 263.9041182939445, 21.725666973447275, 220.9992518299662,9.921199958506, 229.44971832172422, 20.50542319187193, 262.87752472360205, 27.454449190091502, 268.59910588943,63.84426212993749, 139.02166414314433, 271.8349086877055, 915.055149934668, -6.846374164667572, 757.101079731319, -16.8733167237555, 915.055149934668, -6.846374164667572,67.35057494902156, 892.061702932905, 860.5853332885113, 31.476369644393685, 244.56002439996044,0.0, 0.0, 0.375, 1.6875, 3.6875,9.4375, 14.9375, 18.375, 21.625, 24.5625,0.0, 1.0, 1.8125, 2.375, 2.375, 5.210526466369629,-5.51129150390625, 372.3125, 385.8125
1, 150.0, 611, 511, 971, 871, 0.04999999701976776,2.0661858503910477, 3.5961919907366973, 8.64660740574589, 9.074277435203548,0.0005492079987607213, 0.0012285943787901487, 0.0019454452929289802, 0.0038533756051174354, 0.004262316620872752,2091.489501953125, 296.51374864127604, 175.37501525878906, 161.62501525878906, 701, 646,185.37501525878906, 131.625, 741, 526, 16.479089736938477, 237.17661570711127, 13.512215059965348, 263.8657006158638, 21.749502138537874, 220.97366283309483,9.919245057145256, 228.70577411732646, 20.58768111457469, 261.88337702952833, 27.67467602148107, 268.2451928073966,62.87653173902657, 139.06127856866692, 273.99376243165636, 907.3196173489945, -6.342662176800409, 754.8525810182762, -15.955745728092255, 907.3196173489945, -6.342662176800409,70.1190899908076, 892.0451290385062, 863.0931132722278, 28.95201576627835, 244.2378078589728,0.0, 0.0, 0.5, 1.625, 3.875,14.9375, 22.8125, 26.25, 26.625, 25.125,0.0, 1.75, 2.875, 3.5, 4.0625, 6.200000286102295,-6.04833984375, 363.75, 369.625
0, 155.0, 602, 571, 962, 931, 0.04999999701976776,0.6534503707970725, 1.311232353185187, 3.069847241110692, 2.186139815085334,-0.000981294002313575, 0.0006312519736957256, 0.001573572756287831, 0.002295998162194337, 0.0011566092736828182,1878.4556884765625, 74.97402447940873, 173.12501525878906, 176.62501525878906, 692, 706,183.12501525878906, 146.625, 732, 586, 16.423603057861328, 237.37615285352402, 13.593558798774898, 264.25553033205165, 21.614455341038322, 220.85680796873984,11.279604214773986, 230.23980728415464, 24.425292464884134, 262.2907295116279, 30.370045740369683, 274.7722891452666,72.63124640208964, 173.06229091086266, 369.4037148473513, 886.5928161671272, -4.848119075686789, 750.5750702379967, -14.016401235904084, 886.5928161671272, -4.848119075686789,85.73038245241648, 891.8966989877159, 867.7518064888457, 24.144892498870263, 242.51233828459002,0.0, 0.0, 1.0, 2.375, 4.5625,20.3125, 25.4375, 36.6875, 38.5, 38.9375,0.375, 2.5, 3.875, 4.9375, 6.875, 2.989473342895508,-5.39324951171875, 780.5, 590.5
1, 160.0, 648, 513, 1008, 873, 0.04999999701976776,1.9152189075629578, 3.2485067513551606, 7.694086571695514, 8.929475117262916,0.0017071070810027325, 0.001437373270189255, 0.002148404218310134, 0.00430251352198411, 0.004134055762601748,1408.90869140625, 262.58616448309556, 184.62501525878906, 162.12501525878906, 738, 648,194.62501525878906, 132.125, 778, 528, 18.010211944580078, 240.27338249566003, 14.47122982907208, 263.9087335596465, 23.49082719680797, 225.97460553239415,9.921110268403956, 227.1921358953599, 20.742750641456787, 259.9610339480066, 27.89428521541779, 267.2322484327271,63.35488226137104, 142.46238512286664, 274.6523403676169, 947.0362426130205, -5.465041301804288, 802.5491052499287, -14.396149569776284, 947.0362426130205, -5.465041301804288,77.67103730234582, 891.9942721010342, 866.7589986372216, 25.235273463812632, 240.46608537406757,0.0, 0.0, 0.375, 2.3125, 4.5,18.8125, 27.0, 35.875, 40.1875, 37.625,0.125, 3.1875, 5.4375, 7.1875, 10.125, 6.947368144989014,-5.06396484375, 303.9375, 398.125
1, 165.0, 664, 517, 1024, 877, 0.04999999701976776,1.444312979821698, 2.574115604411345, 6.95845365609508, 8.82822398416698,0.0019349887185563823, 0.0020333692980216253, 0.0019559876561993407, 0.003649524907111754, 0.003020201913795972,2121.614013671875, 273.0890189225753, 188.62501525878906, 163.12501525878906, 754, 652,198.62501525878906, 133.125, 794, 532, 16.460317611694336, 237.4916650127673, 13.745786329267045, 264.3685774728542, 21.573999115688594, 220.7511340354582,9.963257579393117, 227.1717546108766, 20.930353038929812, 259.74310993234815, 28.021318633210015, 267.5989339685084,61.29437690504087, 139.8386912293504, 280.52040415470776, 941.471592422635, -5.3633186675647275, 797.5785822381904, -14.246411419213409, 941.471592422635, -5.3633186675647275,78.63910956851699, 891.9573143711125, 867.0261360359606, 24.931178335151913, 240.1392818898556,0.0, 0.0, 1.4375, 4.5625, 7.875,23.75, 33.5625, 37.9375, 37.9375, 37.1875,0.375, 3.1875, 5.125, 8.6875, 12.0625, 7.48421049118042,-5.181640625, 309.5625, 431.0625
1, 170.0, 663, 520, 1023, 880, 0.04999999701976776,-0.2385249005095102, 0.4698353506322019, 3.9043863660993523, 4.898957877594512,0.0016323020613117478, 0.0012581235382640443, 0.0007033518859543619, 0.0009327136021283877, 0.0013801335123446278,2476.729736328125, 154.38192684275225, 188.37501525878906, 163.87501525878906, 753, 655,198.37501525878906, 133.875, 793, 535, 16.502500534057617, 237.9003698723225, 13.849122130708336, 264.7313816469083, 21.572363377000208, 221.05639537200722,9.985476094477546, 228.33967597781376, 21.001089484526126, 261.38852982416097, 27.624968236312053, 268.5648320001749,59.91550328994818, 138.3831819598044, 277.3100868996045, 946.2690325281171, -5.311839559419563, 804.8309733668656, -14.198539516372856, 946.2690325281171, -5.311839559419563,79.03051179430389, 891.907104247509, 867.0927364924426, 24.814367755066428, 240.43135795146222,0.0, 0.1875, 2.375, 4.9375, 7.125,30.0625, 32.875, 40.625, 40.75, 40.125,0.75, 3.625, 6.9375, 10.125, 12.4375, 3.484210729598999,-5.579620361328125, 406.125, 377.1875
1, 175.0, 696, 524, 1056, 884, 0.04999999701976776,0.8288252561981789, 1.608660129206255, 6.3854133487027145, 8.24531862087082,0.0012610763242162193, 0.0019074581889299224, 0.0019898245656236216, 0.0016958416521151776, 0.0025907727387698286,3775.70654296875, 234.1046452492474, 196.62501525878906, 164.87501525878906, 786, 659,206.62501525878906, 134.875, 826, 539, 16.334749221801758, 239.49276017541928, 13.895151506826382, 266.7201379410757, 21.285506573228343, 222.1150032357402,9.9824910286508, 225.8630357243888, 21.09655335125552, 258.22275080423833, 28.18881487408432, 265.64888763971305,60.173388744181516, 140.66675839886273, 284.57036519557397, 991.6318794813864, -4.739523323485495, 857.2398378231394, -13.132010370977383, 991.6318794813864, -4.739523323485495,86.92710205110443, 891.8755455435102, 869.3265299193757, 22.549015624134427, 240.17291293443841,0.0, 0.0, 0.9375, 4.3125, 5.6875,25.3125, 33.3125, 42.1875, 51.0, 50.3125,0.1875, 4.5625, 8.625, 14.0, 15.875, 7.700000286102295,-5.178253173828125, 363.5, 439.6875
1, 180.0, 724, 511, 1084, 871, 0.04999999701976776,2.374620974719437, 3.74184915911028, 6.9384982536663315, 6.526144922577082,0.003323084768247777, 0.0027462235956045335, 0.0028625036846869987, 0.0036344092057584, 0.0033587825164522658,2351.94287109375, 202.1442650452661, 203.62501525878906, 161.62501525878906, 814, 646,213.62501525878906, 131.625, 854, 526, 16.144939422607422, 238.87348058375255, 14.034730001989418, 266.5352989832139, 20.900825859055892, 220.70927247396764,9.79887896523766, 224.96007105573477, 20.53327889658035, 256.856439762669, 27.886031887679152, 263.7863633549423,58.19424180234404, 135.32259209062596, 267.2897900731929, 1000.3963379298687, -4.792026183553678, 866.7292545022376, -13.156853537404446, 1000.3963379298687, -4.792026183553678,86.69785557919863, 891.8648961982079, 869.2209226030561, 22.643973595151806, 240.93358412732755,0.0, 0.0, 0.5625, 1.5, 2.4375,23.875, 30.1875, 36.75, 40.0, 39.0625,0.125, 2.8125, 5.9375, 8.5625, 11.9375, 4.484210968017578,-4.549591064453125, 290.375, 371.9375
1, 185.0, 720, 516, 1080, 876, 0.04999999701976776,0.8380614600912668, 1.819279489398468, 7.241052523017861, 7.571431113756262,0.0017544305858655208, 0.0009354041224924004, 0.0005373818831276366, 0.0031540145728513377, 0.0038104539547816787,2932.2783203125, 235.80893425193688, 202.62501525878906, 162.87501525878906, 810, 651,212.62501525878906, 132.875, 850, 531, 15.882294654846191, 238.65924487024594, 14.019827634517473, 266.8378900175513, 20.504608806863235, 219.8222134866106,9.963933324810805, 225.70162469392307, 20.873473080354707, 257.7002549931107, 27.90057312032839, 264.2584660303736,57.54320088140525, 136.37116744589179, 270.580577747941, 955.2991403661524, -5.485217269703417, 833.6049535300242, -13.384870793904973, 955.2991403661524, -5.485217269703417,85.08605497113707, 890.9788774237811, 867.2031164254105, 23.77576099837063, 244.84151307397318,0.0, 0.0, 0.8125, 1.5, 2.375,24.5, 33.0, 39.25, 40.0, 38.625,0.1875, 2.4375, 3.6875, 7.0, 8.75, 4.484210968017578,-4.693267822265625, 360.9375, 327.75
1, 190.0, 759, 519, 1119, 879, 0.04999999701976776,1.8083036629192066, 3.1000172594777538, 8.761641677275765, 9.114845589497126,0.00231915174211963, 0.001531723153502753, 0.001402561973209231, 0.003801677183785158, 0.0032356154712556424,1403.5430908203125, 203.8440418788295, 212.37501525878906, 163.62501525878906, 849, 654,222.37501525878906, 133.625, 889, 534, 15.949082374572754, 239.61175573113925, 14.066619687272764, 267.6620290400543, 20.576118412760334, 220.8594077764211,10.012558660117836, 223.48446332706686, 20.958714704448212, 253.9934703494098, 28.73112590131586, 261.5660191199329,58.82996061476371, 139.0086014789519, 276.5850139555963, 916.2563219484723, -6.545741862936955, 801.8625285591764, -13.87734316063703, 916.2563219484723, -6.545741862936955,84.35833552711772, 890.1315070714402, 864.4088319329816, 25.722675138458612, 249.08631045813394,0.0, 0.0625, 1.375, 3.375, 4.125,17.6875, 24.3125, 32.25, 35.375, 34.125,0.8125, 4.125, 6.3125, 7.4375, 7.1875, 3.1210529804229736,-4.800323486328125, 358.875, 377.1875
1, 195.0, 771, 518, 1131, 878, 0.04999999701976776,2.0643151284416668, 3.4686277569376402, 9.539075214603217, 9.499696091797379,0.0019148066152558845, 0.001069443338342353, 0.001348768751834086, 0.003992012236604411, 0.0042294705657724314,1649.208740234375, 247.2628473854813, 215.37501525878906, 163.37501525878906, 861, 653,225.37501525878906, 133.375, 901, 533, 15.859845161437988, 238.11321222723845, 14.114914387586554, 266.33008377503836, 20.40437591641867, 219.02212996334893,10.096400274066367, 223.4467880036051, 21.068476984416968, 253.7607794647658, 28.77598742648267, 261.68889422310144,58.291098759340365, 137.9671128696263, 272.11450449744416, 881.3656295952611, -7.551958031224901, 774.0900618, -14.441542769699142, 882.2503722272496, -7.087450455650092,81.28106508599083, 889.2910701312514, 861.3286496318125, 27.962420499438963, 251.2967669663574,0.0, 0.0, 0.1875, 1.375, 2.6875,21.1875, 29.25, 39.375, 38.6875, 39.125,0.0, 1.8125, 4.125, 5.75, 8.0625, 3.984210729598999,-5.96759033203125, 406.125, 360.8125
1, 200.0, 786, 520, 1146, 880, 0.04999999701976776,1.734565151541028, 2.975006650892319, 9.296829632150475, 11.2831416303874,0.0014214618875388388, 0.0010468722768155203, 0.0013119717938843679, 0.0032824143207017186, 0.004398943106511979,2398.1220703125, 269.1953244231749, 219.12501525878906, 163.87501525878906, 876, 655,229.12501525878906, 133.875, 916, 535, 15.883770942687988, 238.21261880041882, 14.062269897634726, 266.38752376662603, 20.477815826430287, 219.29314462989717,10.20189621757874, 223.4522521549411, 21.25157683824472, 253.43771151702418, 28.983261095420815, 262.2305692054184,59.171082658296925, 140.03138813353985, 277.48079289044483, 835.8654246111438, -8.85842011579481, 733.1422144041856, -15.35147379398132, 837.608992288266, -8.230065610621184,77.09291689016875, 888.4578366663928, 857.532034423494, 30.92580224289884, 253.41174292845164,0.0, 0.0, 0.0, 0.5625, 5.5,21.1875, 29.625, 38.625, 44.4375, 45.875,0.0, 1.0625, 3.375, 6.125, 10.4375, 4.484210968017578,-7.700439453125, 445.1875, 358.875
1, 205.0, 812, 522, 1172, 882, 0.04999999701976776,1.8353768776642392, 3.3308067594189197, 9.08317519120872, 11.184392215488472,0.0016060233536200031, 0.0023634594458326317, 0.0031214272053784954, 0.00323103164715576, 0.003938707526717735,2468.012451171875, 306.6455638172812, 225.62501525878906, 164.37501525878906, 902, 657,235.62501525878906, 134.375, 942, 537, 16.00532341003418, 238.1628267213694, 14.017804241830861, 266.1018731482636, 20.696421701318442, 219.66071934708026,10.25953672775909, 223.28554089767943, 21.299580877936513, 252.51138760140873, 29.323402538823725, 262.47215299636184,60.7729221691621, 141.44771920307875, 279.7456544838982, 785.6385673687344, -10.939357694735973, 682.7434827430706, -17.136836330515685, 788.1964504106483, -10.106264660593835,70.36299909703352, 887.6420770681908, 851.8617907869569, 35.780286281233884, 255.6255777070749,0.0, 0.0, 0.25, 1.375, 3.0625,15.75, 28.0625, 33.75, 37.25, 37.0,0.125, 1.5625, 3.625, 5.5625, 8.0, 6.647368431091309,-7.84210205078125, 442.4375, 410.625
1, 210.0, 821, 517, 1181, 877, 0.04999999701976776,0.9769215982267633, 2.1742784227570517, 7.531317364058924, 10.39060837322846,0.002115360447187413, 0.001931827886114661, 0.001051246675733637, 0.0030591190693826324, 0.004462506632914938,4444.82958984375, 274.138018439194, 227.87501525878906, 163.12501525878906, 911, 652,237.87501525878906, 133.125, 951, 532, 15.97173023223877, 237.89479643795977, 13.972989991225056, 265.8973048094066, 20.674813278727093, 219.394062113292,10.303781967482216, 224.06788442559102, 21.248147368816415, 253.3492195861375, 28.93325759882712, 263.3609518526772,60.27813425605941, 139.8805023813328, 275.0886630654861, 762.6317618649567, -12.602076057552157, 663.087797641743, -18.4424289780137, 766.0694706466421, -11.570498250476982,65.15757574671113, 886.8318553165985, 847.4502359843173, 39.381619332281275, 256.66320904158533,0.0, 0.0, 0.25, 1.5, 3.375,20.6875, 31.3125, 41.5625, 43.0625, 45.1875,0.1875, 1.9375, 3.25, 4.625, 5.3125, 6.726315975189209,-7.709716796875, 483.875, 362.5
1, 215.0, 843, 520, 1203, 880, 0.04999999701976776,1.1483587038679979, 2.2136473263894736, 8.092779157869515, 11.059171482704114,0.002191319325911536, 0.001681275165574334, 0.001748813258645896, 0.0039831834376013835, 0.004258423204030351,2730.513427734375, 268.60759285549733, 233.37501525878906, 163.87501525878906, 933, 655,243.37501525878906, 133.875, 973, 535, 15.823293685913086, 238.72484200703474, 13.925220559692752, 267.01808592005887, 20.47782961080077, 219.9217710560069,10.314454691690432, 224.1497510729828, 21.141266198649667, 253.0626248485638, 28.94175946973093, 263.35194966335115,61.8730008847586, 141.02666799548052, 276.8225374521608, 758.0792782513955, -15.26863526300552, 657.8816544796306, -20.734499668456976, 762.3283491047914, -13.978696462833346,60.10112686434489, 886.0175275841689, 841.3619695940669, 44.65555799010201, 258.12358646404454,0.0, 0.0, 0.1875, 0.3125, 1.625,25.1875, 36.75, 46.5625, 50.75, 51.1875,0.0625, 2.4375, 4.4375, 6.75, 9.1875, 4.6315789222717285,-7.751708984375, 494.375, 385.3125
1, 220.0, 867, 523, 1227, 883, 0.04999999701976776,1.1205792567518074, 1.847000847237068, 6.057140866334084, 8.987922730373684,0.0015931460385695574, 0.002097696762184569, 0.002400480866213002, 0.002967722777516428, 0.0035555079596610996,1613.4759521484375, 202.0914513021394, 239.37501525878906, 164.62501525878906, 957, 658,249.37501525878906, 134.625, 997, 538, 15.813370704650879, 238.89552843439336, 13.953228042474063, 267.2078721659328, 20.443404957986683, 220.00815802465894,10.228176986126087, 224.95108252678705, 20.795779428906933, 253.3281962638722, 28.75424124229437, 263.44725812302954,63.76541462287849, 139.29964822027677, 269.63390183321206, 738.1790150070004, -19.57967535001588, 631.6923351795903, -24.900731733304465, 743.0285051351104, -17.938638048335743,53.0278916721331, 885.1939605709717, 829.476941581704, 55.717018989267785, 261.89843104415644,0.0, 0.0, 0.0, 0.0, 0.0,23.0, 37.4375, 47.1875, 45.875, 43.375,0.0, 0.625, 3.1875, 3.8125, 3.6875, 5.147368431091309,-7.57061767578125, 455.125, 429.25
1, 225.0, 878, 524, 1238, 884, 0.04999999701976776,0.4772573079174618, 1.201965706788469, 4.720284804491093, 5.170254086265341,0.0018057883078381562, 0.001679419326706011, 0.0016587349819474184, 0.002522015579741037, 0.001840626890400472,1905.73291015625, 152.39253269892177, 242.12501525878906, 164.87501525878906, 968, 659,252.12501525878906, 134.875, 1008, 539, 15.816078186035156, 239.04549206781016, 14.059989338569224, 267.347854400159, 20.374331598603135, 219.9474471075362,10.191476422530643, 225.61527744243574, 20.594208079210908, 253.89510196498327, 28.318283268824352, 263.2521059580639,63.600029239570105, 136.72997285987668, 261.929346279234, 722.4065914498274, -22.78595334568316, 618.3711921953297, -27.503358041097638, 728.0195179357673, -20.821378293182626,49.85171637933667, 884.3708102602583, 822.9774416527291, 61.39336860752917, 266.1925940394458,0.0, 0.0, 0.0, 0.125, 0.125,27.625, 39.9375, 48.125, 49.4375, 45.9375,0.0, 1.4375, 2.875, 3.6875, 5.0625, 4.742105007171631,-8.36431884765625, 508.6875, 434.375
1, 230.0, 910, 513, 1270, 873, 0.04999999701976776,1.8697240060675544, 2.8577665088395596, 6.554518574740505, 4.82090505551314,0.002153134614568443, 0.001381049313749827, 0.002069210825547998, 0.0036883772840280928, 0.0021537495213078727,1569.568603515625, 167.65933495820929, 250.12501525878906, 162.12501525878906, 1000, 648,260.125, 132.125, 1040, 528, 15.520791053771973, 240.21210203842668, 14.186306514872431, 269.0118022699347, 19.825200830481876, 220.04709629954894,10.047822140931057, 225.0725779317432, 20.052128790375633, 252.74969290155047, 27.900134555304327, 261.4134053731181,63.26042868336303, 135.57388822515222, 255.98563075623017, 737.6182618433623, -25.12407309392022, 637.2014628659618, -29.207294343376503, 744.6120766180206, -22.87464756205758,47.42311002950472, 883.5786348300143, 818.9718166998249, 64.60681813018937, 266.48596899170565,0.0, 0.0, 0.0, 0.0, 0.125,26.5, 35.5, 44.875, 40.0, 36.375,0.0, 1.0, 2.4375, 2.5625, 3.25, 2.542105197906494,-6.472930908203125, 379.125, 371.875
1, 235.0, 919, 517, 1279, 877, 0.04999999701976776,1.2833273081597873, 2.293675544528087, 6.866646382410544, 5.560407745455159,0.0016715137061714814, 0.0016748935546320354, 0.0016396200069380027, 0.0036382442284030956, 0.0028382544733341316,2091.4541015625, 181.85221059912635, 252.37501525878906, 163.12501525878906, 1009, 652,262.375, 133.125, 1049, 532, 15.259403228759766, 239.96136579399553, 14.182102206008919, 269.18507948507795, 19.418207323555624, 219.07150561402997,9.983468069256169, 225.01674796546754, 19.785269514653574, 252.53204209345884, 27.557337192580988, 259.58208139247597,61.39588244861714, 130.18538205346607, 242.76247272978406, 758.471351158116, -27.294941675308152, 663.1358132352041, -30.21480061074877, 766.3350514503322, -24.724943026011754,48.737284153762936, 882.7568638869841, 817.676351797534, 65.08051208945005, 269.8777899920136,0.0, 0.0, 0.0, 0.0625, 0.3125,26.0625, 39.25, 46.25, 42.875, 39.9375,0.0, 1.0625, 2.3125, 3.3125, 4.5, 2.24210524559021,-5.636444091796875, 446.9375, 393.4375
0, 240.0, 915, 537, 1275, 897, 0.04999999701976776,-0.9673194564803269, -1.1061455879127606, 1.162370188968198, 2.129119276891579,-0.00042034162958486825, -9.871879057300247e-05, -0.00025984356336493874, -0.0001740569181151841, 0.0002910381328041467,1475.7156982421875, 62.11318126074693, 251.37501525878906, 168.12501525878906, 1005, 672,261.375, 138.125, 1045, 552, 15.20328140258789, 240.4457218287978, 14.355027193237646, 269.6625593515818, 19.201893947955792, 219.04381157198327,9.861526671005794, 226.2019087298698, 19.48266369392952, 253.32613354674285, 27.40017204638242, 258.73683182230855,61.35132488950824, 125.47429403803982, 231.2900901014446, 727.2745289009462, -30.455839037174012, 632.129908799436, -31.802211012437358, 735.2028834562317, -27.487589635892334,52.11915847103473, 881.9162402839056, 816.0457728925211, 65.87046739138452, 277.32405782743,0.0, 0.0, 0.0, 0.0625, 0.25,19.3125, 24.875, 32.0, 39.6875, 37.25,0.0, 0.0625, 1.1875, 1.625, 1.375, 2.494736909866333,-5.466705322265625, 730.25, 362.875
